Iteration,ParticleID,InitialPosition,FinalPosition,Fitness
1,36,1.1538,798.9659,0.1019,6.3081,2.0000,1075.4318,0.1000,3.2576,0.0902
1,37,1.1027,5421.8742,0.2794,7.7641,2.0000,2547.9731,0.1796,0.5000,0.0855
1,38,0.6550,2554.4064,0.1244,7.8790,2.0000,600.0000,0.3000,0.5000,0.0858
1,39,1.1055,1737.8451,0.1861,1.2958,2.0000,3298.9374,0.1727,0.5000,0.0857
1,40,0.8918,3734.2770,0.2753,5.6810,2.0000,3115.3778,0.1038,8.0000,0.0900
1,41,0.6924,4417.6235,0.1653,7.9254,2.0000,4739.4592,0.1000,5.1849,0.1180
1,42,1.4803,1750.0336,0.2222,4.2370,0.9086,600.0000,0.1849,4.4405,0.0711
1,43,1.5451,2019.5302,0.1300,1.2356,1.1718,3062.7316,0.2005,0.5000,0.0799
1,44,1.4600,2119.6606,0.2682,1.8421,1.8530,600.0000,0.2217,5.6307,0.0772
1,45,1.1786,1375.4559,0.2035,4.7856,0.8177,2214.6374,0.1000,0.5856,0.0728
1,46,0.5208,2582.7326,0.1810,6.8994,1.5867,4093.8564,0.1000,1.3882,0.0736
1,47,0.5241,5304.2923,0.1196,2.9075,2.0000,600.0000,0.1917,6.2712,0.0785
1,48,1.6898,2579.3625,0.2604,7.6564,1.0742,679.2531,0.1638,0.5000,0.0879
1,49,1.8982,5494.1481,0.1645,7.5334,2.0000,4547.6313,0.2689,2.3701,0.0599
1,50,1.2468,2032.2771,0.2369,4.5544,2.0000,2336.9553,0.1378,0.5000,0.0924
2,1,0.9890,600.0000,0.2465,8.0000,1.8631,861.0779,0.1916,0.5482,0.0904
2,2,0.5000,2783.0973,0.1865,4.4439,1.3363,600.0000,0.1727,1.8178,0.1294
2,3,1.4262,4318.0616,0.2322,0.5000,2.0000,600.0000,0.2406,0.5000,0.0893
2,4,2.0000,804.4161,0.1000,0.5000,2.0000,600.0000,0.1000,0.5000,0.0853
